,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
446,EPI-PHARE,@EPIPHARE,2022-02-11T06:24:46.000Z,"EPI-PHARE
@EPIPHARE
·
11 Feb","Une étude sur  millions de personnes avec schéma vaccinal complet en France

Seulement 5 354 hospitalisations et 996 décès hospitaliers pour #covid19 jusqu’au 31 août 2021

Niveau élevé d’efficacité des #vaccins sur les formes graves de #covid19
epi-phare.fr
Risque de COVID-19 sévère après schéma vaccinal complet
Caractéristiques associées au risque résiduel de forme sévère de COVID-19 après un schéma vaccinal complet en France - EPI-PHARE
1
3
14",➕ 💡 👉,1,3,14,['https://pbs.twimg.com/card_img/1510266375075471363/pNQuhji_?format=jpg&name=small'],https://twitter.com/EPIPHARE/status/1492021775131156502
447,Marianne,@Cosette_cause,2022-02-11T08:10:53.000Z,"Marianne
@Cosette_cause
·
11 Feb","Le régime criminel de #Macron, les #medecins valets de #BigPharma et les #medias de propagande seront sur le banc des accusés pour #crimescontrelhumanite : ""ces #vaccins sont des poisons. Ce ne sont pas des vrais vaccins."" #MerciProfesseurMontagnier
Marie-Pierre LECAT
@mplecat22
 · 11 Feb
Le message du spécialiste reconnu
 (j'ai mémorisé le 13/01/22)",,,,,"['https://pbs.twimg.com/profile_images/872540480566956034/5PMsgrH6_mini.jpg', 'https://pbs.twimg.com/ext_tw_video_thumb/1492036012477923339/pu/img/FzziEzkFlvJk4Ehz.jpg']",https://twitter.com/Cosette_cause/status/1492048482084995101
448,Liamhigyn Owry EnsemblesMacron22,@Liamhigyn,2022-02-11T16:26:01.000Z,"Liamhigyn Owry EnsemblesMacron22
@Liamhigyn
·
11 Feb"," C'est le Professeur Mékouyansky lui même?
Et voilà ! Des œufs d'allien à triple longues jambes dans les #vaccins

Je sais maintenant pourquoi le c.. me gratte et que je cours le 100 M en 3 secondes
#antivax et cons-plotistes vont bloquer des barres à mine avec les tibias
Insφumis Toujours φ
@LFI_Forever
 · 11 Feb
Y en a qui rigolent mais je rappelle que nous avons des scientifiques avec nous. #ConvoiFrance2022 https://twitter.com/chAPteam/status/1492064386177024002/video/1…
1",🙄 😜 🤣 😎,,1,,['https://pbs.twimg.com/profile_images/1393606058233507840/GCIBbGPq_mini.jpg'],https://twitter.com/Liamhigyn/status/1492173087630147584
449,PAT Charvet ن matricule 2723-1,@JourouNuit,2022-02-11T07:20:03.000Z,"PAT Charvet ن matricule 2723-1
@JourouNuit
·
11 Feb","Et si le #vaccins accentuait ces lésions, car la majorité des contaminés #Covid_19 sont #vaccines  
@Le_Figaro
 
Juste une question?
Le Figaro
@Le_Figaro
 · 11 Feb
Le Sars-CoV-2 pénétrerait dans les cellules cardiaques pour les détruire et pourrait également créer des lésions sur les artères. Le risque augmenterait même après une forme modérée de l’infection n’ayant pas nécessité d’hospitalisation. https://lefigaro.fr/sciences/covid-un-risque-accru-de-maladies-cardiovasculaires-20220209?utm_medium=Social&utm_campaign=echobox&utm_source=Twitter&origine=VWT16001#Echobox=1644519546-1…",,,,,['https://pbs.twimg.com/profile_images/1181777707920711680/L0KWKo11_mini.jpg'],https://twitter.com/JourouNuit/status/1492035687406780435
450,Chris,@deffaix8975,2022-02-11T10:43:43.000Z,"Chris
@deffaix8975
·
11 Feb","Bonjour 
@Senat
  @AssembleeNat
 ce témoignage en vue de votre audition sur les #effetsecondaires des #vaccins .
@verity_france
Mouâd Boutaour Kandil
@boutaour
 · 11 Feb
Témoignage émouvant du jeune Arthur, victime de surdité post deuxième injection.
@PascalPraud : on est dans le cas d’une personne qui ne risquait rien avec le Covid et qui a été forcé de se faire vacciner !

Via @CNEWS     1/2
Show this thread
1",,,,1,"['https://pbs.twimg.com/profile_images/1245451571145707520/fWUOrjHc_mini.jpg', 'https://pbs.twimg.com/amplify_video_thumb/1492058331531329552/img/IGGAwNhgF-BLJCZ1.jpg']",https://twitter.com/deffaix8975/status/1492086944112721923
451,franche=connexion,@francheconnexio,2022-02-11T09:32:41.000Z,"franche=connexion
@francheconnexio
·
11 Feb","#SANTE #COVID19France. #EffetsSecondaires des #vaccins anti #SarsCov2 : pquoi une #pétition retient particulièrement l'attention du #Sénat, qui saisit l'#OPECST, Office parlementaire d'#évaluation des choix scientifiques et technologiques?
tf1info.fr
Effets secondaires des vaccins : pourquoi cette pétition retient tout particulièrement l'attention...
Le Sénat a décidé de s'emparer de la question des effets secondaires des vaccins anti-Covid. A l'origine de cette décision, une pétition en ligne le 12 janvier. Les précédentes demandes initiées par...",,,,,['https://pbs.twimg.com/card_img/1510913009195044867/WaFoqIrD?format=jpg&name=small'],https://twitter.com/francheconnexio/status/1492069065531305984
452,Poisoncentre.be,@be_poisoncentre,2022-02-11T15:11:23.000Z,"Poisoncentre.be
@be_poisoncentre
·
11 Feb","Actualisé2022
Comment la sécurité et l'efficacité des vaccins COVID-19 sont-elles contrôlées?
https://bit.ly/34D5EDv
#centreantipoisons #COVID19 #avancerensemble #information #FAQ #vaccins 
@AFMPS_BE
 @be_poisoncentre
 ",‼ ‼ 👉 ❤ 💚,,,,"['https://pbs.twimg.com/media/FLUyXGiXoAA02N5?format=jpg&name=small', 'https://pbs.twimg.com/media/FLUyZgQWUAQxJW9?format=jpg&name=small']",https://twitter.com/be_poisoncentre/status/1492154302483345414
453,Nicolas Authier,@NicolasAuthier_,2022-02-11T06:45:00.000Z,"Nicolas Authier
@NicolasAuthier_
·
11 Feb","Le point sur #vaccination #COVID19  et #effetsindésirables des #vaccins en région 
@auvergnerhalpes
 : 80% cas non graves pour incidence de 3 patients / 1000 vaccinés. A lire : myocardites, grossesse, bénéfices/risques #vaccin #Sante  
@ARS_ARA_SANTE
 @ansm
https://pharmacologie-clermont.fr/wp-content/uploads/2022/02/Bulletin-PS-fevrier-2022.pdf…",,,,,"['https://pbs.twimg.com/media/FLPR-4FXIAQ1BLI?format=jpg&name=small', 'https://pbs.twimg.com/media/FLPR-4pXMAIDkBz?format=png&name=360x360']",https://twitter.com/NicolasAuthier_/status/1492026866672226304
454,Proud freedom,@Proudfreedom1,2022-02-11T11:18:18.000Z,"Proud freedom
@Proudfreedom1
·
11 Feb","Replying to 
@drakolesage
Pas faux. Mais ils voulaient aussi tester le point de résistance et d'obéissance des populations. Le manque de réaction les a encouragé à persévérer. Les gens accumulent,la reaction arrivera!
Les enfants de demain par la maltraitance subie refuseront encore + #vaccins et #masques",,,,,[],https://twitter.com/Proudfreedom1/status/1492095646953836577
455,@AlionaDenissova,@AlionaDenissova,2022-02-11T15:06:02.000Z,"@AlionaDenissova
@AlionaDenissova
·
11 Feb","Replying to 
@ClaireJardin1
#ARNm  techniques st brevetées uniquement aux #USA.

#Russie & #Chine ont #vaccins dits ""naturels"" - pas autorisés en #UE.

#Pfizer n'a pas la taille de provoquer ce séisme mondial:
 
- C'est la plus grave #attaque du complexe militaro-industriel US & #UK c/ le monde des humains
1
3",,,1,3,[],https://twitter.com/AlionaDenissova/status/1492152957407748101
456,Ouvrez les yeux,@domi_co,2022-02-11T23:14:01.000Z,"Ouvrez les yeux
@domi_co
·
12 Feb","@Marc_Doyer
 
Les criminels qui nous dirigent assistés des médecins complices finiront par payer. Combien de sacrifiés pour l’argent 
@olivierveran
  ? #vaccins #Resistance #EffetsSecondaires
@ElDictaTorOfficiel
@El_Dic_TatoR
 · 11 Feb
""Le docteur disait que c’était hautement recommandé pour les femmes enceintes""
La vérité n'est pas à la tv, elle est ici",👇,,,,"['https://pbs.twimg.com/profile_images/1327341150701752321/MuLmv8xI_mini.jpg', 'https://pbs.twimg.com/ext_tw_video_thumb/1492190928358068234/pu/img/rbA0AJh-cH6wcVn2.jpg']",https://twitter.com/domi_co/status/1492275763625791488
457,checrai71,@checrai71,2022-02-11T20:59:16.000Z,"checrai71
@checrai71
·
11 Feb","Replying to 
@checrai71
 and 
@lemondefr
2/n

""Il est aussi *fortement* à craindre des #effetsindesirables plus « tardifs » (pouvant mettre des mois ou des années à apparaître), tels que maladies auto-immunes, cancers, et pathologies neurologiques"".

#VaccinationObligatoire
pseudo ""#vaccins"" actuels
#fascisme #bigpharma
2",,2,,,[],https://twitter.com/checrai71/status/1492241851176427528
458,Gérard Soulié,@GerardSouli,2022-02-11T08:23:36.000Z,"Gérard Soulié
@GerardSouli
·
11 Feb","Replying to 
@BrndBenjamin
Quand on ""oublie"" les morts du #covid, les effets secondaires,

Quand on sert la soupe des gouvernants sur les #vaccins,

Quand on est la presse ou les #médias,

On change pas ses habitudes, surtout pour quelqu'un qui a amené le doute 

#Montagnier 
#Veran
#Macron
1",,,,1,[],https://twitter.com/GerardSouli/status/1492051679507791872
459,checrai71,@checrai71,2022-02-11T20:54:53.000Z,"checrai71
@checrai71
·
11 Feb","Replying to 
@lemondefr
""Parmi les effets secondaires dits « immédiats » de la #vaccination, on retrouve les myocardites, péricardites, thromboses, thrombocytopénies, troubles de la menstruation, et autres""

https://breizh-info.com/2022/01/29/178878/jean-marc-sabatier-vaccin-covid19/…

1/n

#PasseVaccinal
#fascisme
#bigpharma #bigmedia #bigdata
""#vaccins""
breizh-info.com
Jean-Marc Sabatier (chercheur au CNRS) : « Je ne recommande pas la vaccination obligatoire et...
 Jean-Marc Sabatier, directeur de recherches au CNRS et Docteur en Biologie Cellulaire et Microbiologie, nous a accordé un entretien au sujet du Covid-19, de
1",,1,,,['https://pbs.twimg.com/card_img/1512709663787151364/ppfh5lUX?format=jpg&name=small'],https://twitter.com/checrai71/status/1492240749936660482
460,SPL_24,@24_spl,2022-02-11T07:57:21.000Z,"SPL_24
@24_spl
·
11 Feb","Replying to 
@BFMTV
#PassVaccinal levé fin mars début avril déjà c’est trop loin et il ne sera que « levé » pas supprimé pour un éventuel retour! Elle est belle la #democratie à la #Francaise  #ConvoidelaLiberte #convoisdelaliberte #COVID19 #vaccins #Vaccin #PasseVaccinal 
@MyriamHebuterne
 ",😡,,,,[],https://twitter.com/24_spl/status/1492045077526495236
461,dominiquequenin,@dominiquequenin,2022-02-11T08:45:03.000Z,"dominiquequenin
@dominiquequenin
·
11 Feb","Ils s'arrangeront pour ajouter dedans les saloperies introduites dans tous les autres #Vaccins
1
3",,1,,3,[],https://twitter.com/dominiquequenin/status/1492057080492085248
462,Touraine Réfractaire,@ToursInsoumis,2022-02-11T22:20:30.000Z,"Touraine Réfractaire
@ToursInsoumis
·
11 Feb","RT 
@MaxDelvallee
: #AME: L’Agence Européenne du Médicament ouvre une enquête visant à établir s’il y a un lien causal entre les #vaccins ARNm et les rapports de « saignements importants et d’absence de #menstruations » chez les femmes.
reuters.com
EU investigates reports of menstrual disorders after mRNA COVID shots
The European Medicines Agency's safety committee said on Friday it was reviewing reports of heavy menstrual bleeding and absence of menstruation from women who had received COVID vaccines from Pfizer...",🐢,,,,['https://pbs.twimg.com/card_img/1511714276456632320/UdF2hnrU?format=jpg&name=small'],https://twitter.com/ToursInsoumis/status/1492262296168673286
463,Mona Caïssa,@DufresnoyD,2022-02-11T13:20:36.000Z,"Mona Caïssa
@DufresnoyD
·
11 Feb","Replying to 
@afpfr
48h de retard pour annoncer la mort du Pr 
@LucMmontagnier
 
Combien d'années de retard pour annoncer les #effetssecondaires des #vaccins ?
Vous êtes payés par nos impôts. Montagnier a fait VOTRE boulot :
https://odysee.com/@Steph:2/ff43ba:c…
https://odysee.com/@francesoir:2/PrLucMontagnier:b…
odysee.com
Luc Montagnier persiste et signe !
Luc Montagnier persiste et signe ! Bonjour et merci de visiter ma chaîne. Lien d'invitation : https://odysee.com/$/invite/@ludovicgarcia7500:c Si notre contenu vous plait vous pouvez nous soutenir...",,,,,[],https://twitter.com/DufresnoyD/status/1492126425721229318
464,Marianne,@Cosette_cause,2022-02-11T08:12:50.000Z,"Marianne
@Cosette_cause
·
11 Feb","Replying to 
@PhilippePoutou
 and 
@libertaire10
Sauf que ce ne sont PAS des #vaccins ! #ConvoidelaLiberte #StopVaccination #NonAuPassDeLaHonte
1
1",,,1,1,[],https://twitter.com/Cosette_cause/status/1492048973128941588
465,Lib randomisé en double aveugle,@PCh911,2022-02-12T06:29:37.000Z,"Lib randomisé en double aveugle
@PCh911
·
12 Feb","#Forbes cette fois-ci s'en fait l'écho : les #vaccins anti #covid susceptibles d'augmenter les risques de #HIV... On attend la suite.
forbes.com
Researchers Warn Some Covid-19 Vaccines Could Increase Risk Of HIV Infection
A modified virus used in some candidates has been shown to increase HIV infection risk in other vaccine trials.
5
39
27",,5,39,27,['https://pbs.twimg.com/card_img/1510043420579958787/XC7a6DD3?format=jpg&name=small'],https://twitter.com/PCh911/status/1492385384482938881
466,JDrake,@JDrake45902915,2022-02-12T08:59:09.000Z,"JDrake
@JDrake45902915
·
12 Feb","#France #COVID19France #Vaccin #vaccins #Covid19Fr #PassVaccinal 

L’échec de la #vaccination #COVID19 n’est plus contestable.
La stratégie de #Macron , ses mesures coercitives, ses décisions sous le sceau du Secret Défense, devront être investiguées peu importe son immunité PR
6
6",,,6,6,['https://pbs.twimg.com/media/FLYm0LLWYAUHG0J?format=jpg&name=small'],https://twitter.com/JDrake45902915/status/1492423017368100864
467,lait bel,@baa3465dd891455,2022-02-12T12:12:17.000Z,"lait bel
@baa3465dd891455
·
12 Feb","#Macron a forcé des millions de gens à se faire vacciner alors qu'il est parfaitement au courant de tous les problèmes et conséquences qu'il y aura. Sénatrice Muller-Bronn 
 
#PasseVaccinal #Covid_19 #Vaccins #effetsindesirables
6
10",🦋 🌈,,6,10,['https://pbs.twimg.com/ext_tw_video_thumb/1492471566478753796/pu/img/HK9Lh51Y3yKLxwly.jpg'],https://twitter.com/baa3465dd891455/status/1492471620333617155
468,fernandez,@tarmo13013,2022-02-12T15:24:39.000Z,"fernandez
@tarmo13013
·
12 Feb","La France est un des rares pays démocratiques où soumis à 1 #DictatureEnMarche a ""très envie"" de revoter pour son tortionnaire
Est ce qu'il y a eu 1enzyme OMacron introduite en catimini dans les #vaccins 
Sinon je ne vois pas d'autres explications ou alors ça ne va pas plaire !
1
2",,,1,2,['https://pbs.twimg.com/media/FLZ_DhyX0AoJQIL?format=jpg&name=small'],https://twitter.com/tarmo13013/status/1492520028725555210
469,Bilderberg,@_Bilderberg_,2022-02-12T08:50:25.000Z,"Bilderberg
@_Bilderberg_
·
12 Feb","#Pfizer reporte la demande de la #FDA pour le #Vaccin #COVID19 pour les enfants de moins de 5 ans.

#macron #vaccins #passvaccinal
#convoisdelaliberte #ConvoiFrance2022 #EffetsSecondaires
1
1
2",💎,1,1,2,['https://pbs.twimg.com/ext_tw_video_thumb/1492420326952738819/pu/img/_PPwW1kSDLrosp4S.jpg'],https://twitter.com/_Bilderberg_/status/1492420818265071618
470,Pierre De Larochelle,@plaroch,2022-02-12T18:20:54.000Z,"Pierre De Larochelle
@plaroch
·
12 Feb","Voici ce que les supposés pacifistes antivaccins, anti-mesures sanitaires, anti-#Legault, anti-#Trudeau, anti-#médias font au Québec ... Ils se décrivent comme des ""croyants"" , des apôtres de l'amour. Mais ce sont des fanatiques obscurantistes.  Hitler serait fier d'eux. #vaccins
1",,,,1,['https://pbs.twimg.com/media/FLanJo9WYAMeIH1?format=png&name=small'],https://twitter.com/plaroch/status/1492564385717440513
471,fernandez,@tarmo13013,2022-02-12T18:39:56.000Z,"fernandez
@tarmo13013
·
12 Feb","Ils peuvent toujours espérer les gaver de #vaccins
AuBonTouiteFrançais
@VictorSinclair3
 · 11 Feb
Discussion avec un pharmacien aujourd'hui : ""Ils ont besoin de sang d'urgence et si possible de non-vax pour des questions de coagulation"".
Je précise que je n'ai pas DU TOUT inventé cette discussion...
Show this thread
2
2",🍾 🍾 🍾,,2,2,['https://pbs.twimg.com/profile_images/423956121548636160/q6fonBdY_mini.jpeg'],https://twitter.com/tarmo13013/status/1492569173880455173
472,Chronique,@de_l_epoque,2022-02-12T23:10:48.000Z,"Chronique
@de_l_epoque
·
13 Feb","#vaccination #vaccins #crise sanitaire #PassVaccinal #PasseVaccinalDeLaHonte #ChampsElysees #COVID19 #autoritarisme
Une médecine et une science sous influence
#ConflitsDInterets #CORRUPTION 
https://monde-diplomatique.fr/2020/11/DESCAMPS/62393…
2
2",,,2,2,['https://pbs.twimg.com/media/FLboVpqXsAQQ8am?format=png&name=small'],https://twitter.com/de_l_epoque/status/1492637342498238465
473,Sylvia Freda,@SylviaFreda,2022-02-12T12:06:11.000Z,"Sylvia Freda
@SylviaFreda
·
12 Feb","Le comité de sécurité de l'Agence européenne des médicaments a déclaré ce vendredi 11 février qu'il examinait les rapports de saignements menstruels abondants et d'absence de #menstruations de femmes qui avaient reçu des #vaccins #Pfizer et #Moderna.
reuters.com
EU investigates reports of menstrual disorders after mRNA COVID shots
The European Medicines Agency's safety committee said on Friday it was reviewing reports of heavy menstrual bleeding and absence of menstruation from women who had received COVID vaccines from Pfizer...",,,,,['https://pbs.twimg.com/card_img/1511714276456632320/UdF2hnrU?format=jpg&name=small'],https://twitter.com/SylviaFreda/status/1492470083406471171
474,c. jeannot,@jeannotdupeuple,2022-02-12T17:14:24.000Z,"c. jeannot
@jeannotdupeuple
·
12 Feb","«#FDA & #PFIZER essaient  de retarder la publication des docs.relatifs à la sécurité ds #Vaccins ctre #Covid.Mais le Tribunal du Texas a ordonné de divulguer ls docs.relatifs à l’approbation du Vacc.Le lot1 de docs.affirmait 1200DECES liés au VACC 90j après la dose»CS
#Cnews #LCI
1
1",,,1,1,[],https://twitter.com/jeannotdupeuple/status/1492547649609863169
475,#NoCongoNoPhone,@Kabisu,2022-02-12T13:50:24.000Z,"#NoCongoNoPhone
@Kabisu
·
12 Feb","#Coronavirus #Covid19 
#Vaccins

 #Film

Effets Secondaires : 
La Face Cachée des #Vaccins

https://odysee.com/@LaPiluleRouge:d/Effets-secondaires---la-face-cach%C3%A9e-des-vaccins:c…",🦠 💉 ⤵,,,,['https://pbs.twimg.com/media/FLZpfDHXEAM9jO5?format=jpg&name=small'],https://twitter.com/Kabisu/status/1492496311265996812
